latitude,longitude,state,district,label,elevation
23.52383405212793,92.39987834571562,,,0,396.0
28.062733708795506,93.42963164412026,,,0,648.0
25.359728801380264,92.88233381719174,,,0,678.0
25.325778,94.515694,Manipur,Ukhrul,1,1288.0
24.248168472061792,93.71866875016572,,,0,1216.0
26.101275236900285,93.69506335025174,,,0,198.0
23.208694,92.50975,Mizoram,Lunglei,1,741.0
24.10027778,92.79583333,Mizoram,Kolasib,1,822.0
28.506306,94.873361,Arunachal Pradesh,West Siang,1,1230.0
25.62769503540842,94.6739171319271,,,0,886.0
24.709973713584784,93.79059636368248,,,0,791.0
25.6489,91.8965,Meghalaya,East Khasi Hills,1,1079.0
23.108018,92.746279,Mizoram,Lunglei,1,763.0
23.131844,92.744715,Mizoram,Lunglei,1,811.0
23.935,92.67777778,Mizoram,Kolasib,1,241.0
25.65823056,94.12258333,Nagaland,Kohima,1,1274.0
24.979,93.496,Manipur,Tamenglong,1,1154.0
23.52861111,92.6975,Mizoram,Aizawl,1,825.0
22.5236553787857,93.21563456385852,,,0,924.0
27.066980524296604,88.22826636563735,,,0,1055.0
23.902619831686785,93.46609811081107,,,0,1042.0
26.23779406309708,92.60056658939504,,,0,59.0
26.3925,94.918611,Nagaland,Tuensang,1,781.0
26.727722,95.033056,Nagaland,Mon,1,687.0
24.94225,94.541056,Manipur,Kamjong,1,1520.0
25.344994388786517,94.4238915563166,,,0,972.0
25.851871351483855,93.830473116048,,,0,165.0
24.517056,93.817056,Manipur,Bishnupur,1,784.0
28.51517656458237,95.98280103631826,,,0,3653.0
26.861815703343527,95.21827308684492,,,0,836.0
26.506389,94.796111,Nagaland,Longleng,1,1152.0
23.55027778,92.70444444,Mizoram,Aizawl,1,834.0
27.066060594750557,95.41474583832684,,,0,493.0
22.87355833,92.75595278,Mizoram,Lunglei,1,1075.0
24.80144212683172,94.64758865572296,,,0,1117.0
27.4763735397091,88.8263923447595,,,0,4625.0
25.065886717094067,92.19043044297464,,,0,18.0
27.93466380823213,95.79929265711276,,,0,145.0
24.37023056,93.34268889,Mizoram,Kolasib,1,273.0
26.68523318976499,94.8928306933644,,,0,1111.0
25.61526829111704,92.58592640278914,,,0,735.0
25.881797,94.654425,Nagaland,Kiphire,1,1907.0
23.303906,92.853173,Mizoram,Serchhip,1,1037.0
27.343929698698165,95.66749146524047,,,0,153.0
24.74,93.15,Manipur,Jiribam,1,87.0
23.500142563320463,92.45583034642598,,,0,199.0
26.78055970651584,94.3718656940869,,,0,96.0
23.4731,92.7119,Mizoram,Aizawl,1,1091.0
24.710833,92.481167,Assam,Karimganj,1,48.0
25.665,94.104,Nagaland,Kohima,1,1401.0
25.965083,94.426806,Nagaland,Zunheboto,1,1101.0
23.415165,92.722199,Mizoram,Aizawl,1,1081.0
27.219444,88.234361,Sikkim,West Sikkim,1,1286.0
25.791616,91.658242,Meghalaya,Eastern-West Khasi Hill,1,743.0
27.13228783146115,93.4372702560929,,,0,1102.0
27.191674680437803,95.3529967743884,,,0,126.0
25.22026,91.720198,Meghalaya,East Khasi Hills,1,565.0
22.897339,92.549866,Mizoram,Lunglei,1,139.0
27.368917,88.794611,Sikkim,East Sikkim,1,3894.0
24.549075182572665,94.23048109973308,,,0,902.0
27.448306,88.519667,Sikkim,North Sikkim,1,875.0
25.38318967614613,91.34546183330598,,,0,1410.0
27.244056,88.348056,Sikkim,South Sikkim,1,1568.0
27.63512336863378,94.90150794953598,,,0,111.0
27.452751733974,88.33343274133055,,,0,2281.0
23.605611,93.08682,Mizoram,Champhai,1,1128.0
25.786141322309515,93.66575535869592,,,0,175.0
25.042333,94.241111,Manipur,Senapati,1,1507.0
25.695,94.459,Nagaland,Phek,1,1561.0
24.03804454317573,93.39180529086464,,,0,1901.0
23.828278,92.023389,Tripura,Dhalai,1,114.0
27.090944,88.406833,Sikkim,South Sikkim,1,290.0
27.527333,88.590778,Sikkim,North Sikkim,1,1510.0
25.405,93.372194,Assam,Dima Hasao,1,434.0
25.04151320788865,91.98839118471528,,,0,15.0
25.971300715877423,93.79340037650236,,,0,155.0
28.10430163156924,96.03365553144268,,,0,1409.0
24.291028,94.124056,Manipur,Chandel,1,1319.0
27.554911787846013,88.80482067274542,,,0,4669.0
25.044947,92.420261,Meghalaya,East Jaintia Hills,1,181.0
25.19669444,93.01858333,Assam,Dima Hasao (N.C. Hills),1,453.0
25.64366,91.899342,Meghalaya,East Khasi Hills,1,1060.0
23.793444,92.125833,Tripura,Dhalai,1,189.0
26.327972,94.527389,Nagaland,Mokokchung,1,1337.0
23.88815841470837,92.5877062757172,,,0,821.0
27.76712341324907,96.2622669968612,,,0,282.0
25.102484977389445,93.52416058027936,,,0,1602.0
28.98172065143194,95.9478951016314,,,0,2454.0
25.573653,91.831023,Meghalaya,East Khasi Hills,1,1357.0
24.99125555288644,93.92828825597562,,,0,991.0
23.38606173304644,92.496537357989,,,0,438.0
25.581944,94.858139,Nagaland,Phek,1,1215.0
25.238701067960527,94.62033305932168,,,0,2023.0
25.16763410417248,94.58726607728836,,,0,2154.0
25.116,93.643278,Manipur,Tamenglong,1,1192.0
26.456512868434448,94.26411993145162,,,0,255.0
27.190295,95.716317,Arunachal Pradesh,Changlang,1,577.0
28.38802692383062,95.6347835858552,,,0,1676.0
23.62645406236464,92.43047453381357,,,0,846.0
23.65955556,92.67111111,Mizoram,Aizawl,1,1018.0
24.11294757333619,93.67835397800236,,,0,1164.0
25.687442,91.656183,Meghalaya,West Khasi Hills,1,1045.0
27.659789379709267,88.42779901607943,,,0,4283.0
23.670556,92.728528,Mizoram,Aizawl,1,716.0
23.33022222,92.78886111,Mizoram,Aizawl,1,661.0
24.342363842996924,92.27481247874032,,,0,48.0
26.305043044508658,91.9447822528566,,,0,55.0
28.105952,96.447724,Arunachal Pradesh,Anjaw,1,1427.0
23.658861,92.963722,Mizoram,Aizawl,1,1133.0
25.079667,94.296361,Manipur,Ukhrul,1,1139.0
25.298951,91.726475,Meghalaya,East Khasi Hills,1,1507.0
27.55138985918368,93.0516657049452,,,0,1607.0
24.030588,92.668422,Mizoram,Kolasib,1,914.0
26.168556,95.04825,Nagaland,Noklak,1,1118.0
24.63989428147349,94.4408064877137,,,0,409.0
28.143839,95.285971,Arunachal Pradesh,East Siang,1,184.0
25.65977222,91.63440556,Meghalaya,Eastern-West Khasi Hill,1,1407.0
25.118,93.014,Assam,Dima Hasao,1,621.0
25.714656233259863,92.58495764886383,,,0,742.0
23.33445568134309,92.54052818655852,,,0,597.0
26.390968369862502,94.26654303102578,,,0,177.0
24.64121112523302,94.06072119505583,,,0,780.0
25.56245620946428,94.00213393349752,,,0,2254.0
25.950660895586434,92.1150856473946,,,0,641.0
26.09686389,94.36771667,Nagaland,Wokha,1,636.0
23.744264818029983,91.96138287569252,,,0,175.0
24.975961,93.567983,Manipur,Tamenglong,1,937.0
25.46909987791811,94.32050413914352,,,0,2184.0
25.168928,93.739886,Manipur,Tamenglong,1,771.0
22.873558,92.755951,Mizoram,Lunglei,1,1075.0
24.884950605286026,94.07789582356884,,,0,805.0
27.731510676805694,93.36158748118204,,,0,1348.0
24.97184133495636,93.27197529928648,,,0,227.0
25.368927364321586,92.94647006689516,,,0,442.0
23.150939,92.748258,Mizoram,Lunglei,1,881.0
25.64213,91.851852,Meghalaya,East Khasi Hills,1,1104.0
24.861126866773635,92.18103157246748,,,0,16.0
25.105612333481112,91.69305824288422,,,0,10.0
23.90527778,92.92083333,Mizoram,Aizawl,1,1045.0
22.97279919743344,92.37634686724866,,,0,35.0
28.014765,94.569467,Arunachal Pradesh,Lepa rada,1,556.0
23.80515704817985,93.24963031803752,,,0,1895.0
26.721128973756528,92.55490330176067,,,0,80.0
25.123694025116485,93.5018452308614,,,0,616.0
26.74587509662842,95.36472078988812,,,0,1012.0
28.488264,95.842761,Arunachal Pradesh,Dibang Valley,1,813.0
27.190191,88.325507,Sikkim,Soreng,1,522.0
25.691,94.121,Nagaland,Kohima,1,1396.0
28.14787,95.279987,Arunachal Pradesh,East Siang,1,213.0
23.219172,92.67691,Mizoram,Lunglei,1,781.0
28.17434184453997,96.47067320700064,,,0,1694.0
24.84833,93.45917,Manipur,Tamenglong,1,988.0
22.28035314131493,92.50650945392096,,,0,308.0
23.953337904282574,91.17090577408028,,,0,7.0
22.70974139116972,92.76664698197207,,,0,277.0
25.536972,91.973639,Meghalaya,East Khasi Hills,1,1648.0
27.070857359538355,93.01355264721514,,,0,845.0
25.865037501935337,95.25122901058398,,,0,2042.0
23.13488,92.747567,Mizoram,Lunglei,1,844.0
24.888556,93.641472,Manipur,Noney,1,410.0
25.80273575921341,91.52802593485951,,,0,308.0
25.24868889,93.85251111,Manipur,Kangpokpi,1,1029.0
25.001134024833476,91.8498625618438,,,0,10.0
27.320612719035896,88.00460885725204,,,0,2318.0
25.581829,91.765659,Meghalaya,East Khasi Hills,1,1694.0
22.680324375657356,92.78347739714523,,,0,385.0
23.88583333,92.85055556,Mizoram,Aizawl,1,514.0
22.765005649486408,92.93504357363952,,,0,630.0
25.1478502232041,92.72913664928149,,,0,1669.0
24.788639,93.772167,Manipur,Kangpokpi,1,1086.0
24.942778,93.495333,Manipur,Tamenglong,1,1252.0
27.8112096079145,88.43188592731195,,,0,4671.0
26.0586115568992,92.64924961552086,,,0,64.0
22.635651044885968,93.10596449101875,,,0,389.0
23.226894,92.638527,Mizoram,Lunglei,1,763.0
27.27872778,88.12502778,Sikkim,Namchi,1,1840.0
25.743,93.798,Nagaland,Dimapur,1,354.0
26.206778,94.215,Nagaland,Wokha,1,665.0
24.17361739064486,92.85471977213447,,,0,239.0
27.568028,92.993944,Arunachal Pradesh,East Kameng,1,547.0
26.446867881185103,94.18745631107154,,,0,185.0
26.068028,94.317833,Nagaland,Wokha,1,1067.0
27.28425,88.370056,Sikkim,South Sikkim,1,1939.0
28.308841,95.973238,Arunachal Pradesh,Lower Dibang Valley,1,899.0
23.982908463923952,92.60320473990316,,,0,451.0
26.011075,94.523236,Nagaland,Zunheboto,1,1835.0
25.151005208543644,92.8055145837336,,,0,1201.0
27.846380546133982,95.21778447028412,,,0,136.0
24.02,93.56,Manipur,Churachandpur,1,789.0
23.826811744831208,94.07861997805618,,,0,634.0
25.622638238056528,90.68921010631118,,,0,367.0
27.252667,88.694194,Sikkim,East Sikkim,1,1456.0
24.936361,94.160028,Manipur,Ukhrul,1,946.0
25.66315,91.90180278,Meghalaya,Ri-Bhoi,1,1017.0
25.17789696684276,93.4318135720632,,,0,717.0
22.580416041669864,92.81192696045642,,,0,518.0
23.02280556,92.67255556,Mizoram,Kolasib,1,350.0
27.179639,88.519778,Sikkim,East Sikkim,1,332.0
25.224808,91.696177,Meghalaya,East Khasi Hills,1,367.0
25.462426471915197,90.95566620528795,,,0,461.0
23.71125,92.660167,Mizoram,Aizawl,1,272.0
25.338631,91.777559,Meghalaya,East Khasi Hills,1,1416.0
27.49091704600609,91.77319781598425,,,0,3014.0
25.412400106076355,93.59971829585125,,,0,1152.0
25.292632345972606,92.90989629050272,,,0,793.0
22.9,92.48,Mizoram,Lunglei,1,128.0
25.181222,94.524611,Manipur,Ukhrul,1,1317.0
28.289977243112705,96.08056476017929,,,0,1042.0
23.56361111,92.73277778,Mizoram,Aizawl,1,595.0
22.88926394226952,92.40079240213043,,,0,60.0
22.73,92.65,Mizoram,Lunglei,1,657.0
25.0681092981182,92.18958903257952,,,0,20.0
23.116585,92.745325,Mizoram,Lunglei,1,737.0
24.09,92.37,Mizoram,Mamit,1,155.0
28.026733,94.593471,Arunachal Pradesh,Lepa rada,1,661.0
22.789967,92.820396,Mizoram,Lunglei,1,716.0
23.67555556,92.7225,Mizoram,Aizawl,1,770.0
27.47126545143656,93.83555032416332,,,0,1725.0
26.0046,93.9814,Nagaland,Wokha,1,473.0
28.447882815010814,94.56052774448833,,,0,1535.0
25.034611,94.31925,Manipur,Ukhrul,1,1231.0
25.95548110907053,92.71735190025072,,,0,69.0
25.391723,91.871851,Meghalaya,East Khasi Hills,1,1585.0
25.970032,92.056762,Meghalaya,Ri-Bhoi,1,606.0
25.739703340651896,90.2533980351606,,,0,160.0
26.95678413800709,94.91597672941244,,,0,116.0
23.615139,92.594944,Mizoram,Mamit,1,1068.0
26.12600908161514,93.06269180830488,,,0,82.0
27.09425726355812,92.89957292829422,,,0,1102.0
25.012250685956403,93.8911812162707,,,0,1051.0
24.644889,93.619583,Manipur,Noney,1,749.0
23.77795290225522,93.31030532690464,,,0,1058.0
22.961938671446596,92.63549633731054,,,0,474.0
25.425611,93.364444,Assam,Dima Hasao,1,391.0
28.58250580124427,94.7191711865897,,,0,1572.0
27.220721937874032,93.87242985828078,,,0,235.0
27.38086400477036,88.89728775764138,,,0,4248.0
24.99083,93.50583,Manipur,Tamenglong,1,1206.0
27.013291378936557,92.39071801433664,,,0,938.0
22.892341080731967,93.40919069809507,,,0,1224.0
25.21925982058076,93.5240109988001,,,0,984.0
27.01330593697004,88.32012517626968,,,0,1444.0
25.239068,91.174728,Meghalaya,South West Khasi Hills,1,543.0
25.44743611,91.59103889,Meghalaya,East Khasi Hills,1,1628.0
25.820664,94.912642,Nagaland,Kiphire,1,1697.0
26.475333,94.454833,Nagaland,Mokokchung,1,1093.0
25.208256,91.69041,Meghalaya,East Khasi Hills,1,363.0
27.476591893572557,92.9136185374623,,,0,1047.0
25.11952110970538,92.46836015741589,,,0,935.0
23.62,92.85055556,Mizoram,Aizawl,1,1092.0
24.956472,94.155694,Manipur,Ukhrul,1,1158.0
22.915947,92.928337,Mizoram,Lunglei,1,422.0
28.39325157396538,95.70774896548704,,,0,1024.0
23.2964156915066,92.59025875269528,,,0,367.0
24.17638889,92.57333333,Mizoram,Kolasib,1,70.0
26.45915892578805,95.12314056138958,,,0,1864.0
24.98,92.96,Assam,Cachar,1,166.0
24.47200117361403,93.30211462096604,,,0,673.0
25.281,91.57330556,Meghalaya,East Khasi Hills,1,1325.0
25.63861,94.115,Nagaland,Kohima,1,1320.0
26.136306350402897,92.59649562225373,,,0,61.0
24.53889082498185,94.50338867830926,,,0,202.0
25.92103,92.50708,Assam,West Karbi Anglong,1,372.0
23.40353214919072,92.57491624828457,,,0,212.0
25.44794962771815,91.17880875000672,,,0,766.0
25.1447058042344,92.7829262525302,,,0,1092.0
28.15271108155268,95.66233603360966,,,0,220.0
27.83875,93.977278,Arunachal Pradesh,Upper Subansiri,1,625.0
28.60960049088635,95.3129239779746,,,0,2240.0
27.307958,93.498326,Arunachal Pradesh,East Kameng,1,1622.0
22.987687875687755,92.5615976693104,,,0,553.0
27.47699428946788,93.85410396205332,,,0,1825.0
27.36196854976301,92.91397657520558,,,0,1950.0
26.18456537467143,92.08295712139552,,,0,59.0
25.039506422278112,91.72197350731108,,,0,12.0
25.076659883147705,92.2004622545953,,,0,17.0
27.66294705227141,88.87888290695504,,,0,4794.0
25.442479828362178,94.42253209402516,,,0,1085.0
28.237716,95.535611,Arunachal Pradesh,East Siang,1,581.0
27.325005406606792,88.00055740973876,,,0,2024.0
25.545061,91.269778,Meghalaya,West Khasi Hills,1,1386.0
27.591389,91.9025,Arunachal Pradesh,Tawang,1,2527.0
25.1225879503183,92.62411347352553,,,0,621.0
24.798333,93.655056,Manipur,Noney,1,430.0
24.852,94.366303,Manipur,Kamjong,1,1472.0
24.870889633059623,94.14724031476972,,,0,874.0
25.14,93.3,Assam,Dima Hasao,1,1188.0
23.225619,92.924909,Mizoram,Serchhip,1,451.0
28.522578974195543,94.75877213834949,,,0,2587.0
27.44012945204088,88.87112514036201,,,0,3669.0
27.55458697220445,88.04263365096254,,,0,5422.0
26.95642516537423,88.51228014867347,,,0,766.0
27.069615,93.550726,Arunachal Pradesh,Papum Pare,1,353.0
23.304778,93.329472,Mizoram,Champhai,1,1265.0
25.757346212346903,93.61926748529189,,,0,177.0
23.914472,92.27125,Tripura,North Tripura,1,733.0
25.68625,91.118358,Meghalaya,West Khasi Hills,1,1057.0
24.34,92.74,Mizoram,Kolasib,1,141.0
27.09725,88.3825,Sikkim,Namchi,1,282.0
24.00286395525714,94.22338534792462,,,0,165.0
24.901444,94.338306,Manipur,Kamjong,1,1404.0
27.774112795612165,93.32398949369068,,,0,1672.0
24.02317886391236,92.426030539044,,,0,119.0
25.607458,91.157039,Meghalaya,West Khasi Hills,1,1184.0
27.25333333,88.53194444,Sikkim,East Sikkim,1,539.0
25.216588254665897,93.4828112573154,,,0,1704.0
26.34607460201089,91.73793352889862,,,0,62.0
27.588830577572452,93.48526511118904,,,0,2376.0
25.856018,94.427396,Nagaland,Zunheboto,1,1762.0
28.70394069212438,95.78445883240828,,,0,2197.0
23.223807,92.944448,Mizoram,Serchhip,1,485.0
27.71320103180874,96.4033900738702,,,0,1086.0
23.70777778,92.71611111,Mizoram,Aizawl,1,1008.0
27.629276386615643,92.92221191738533,,,0,1711.0
23.309091,92.86293,Mizoram,Serchhip,1,1037.0
25.520338963830355,92.62017986723689,,,0,719.0
26.095662488523143,94.93494714134782,,,0,1042.0
25.965944,94.216972,Nagaland,Kohima,1,1239.0
23.355,92.76972222,Mizoram,Aizawl,1,950.0
28.479902,95.839317,Arunachal Pradesh,Dibang Valley,1,843.0
27.32663889,88.61016667,Sikkim,East Sikkim,1,1587.0
24.93900979388096,93.25448062018928,,,0,91.0
23.299312,92.692614,Mizoram,Serchhip,1,418.0
25.15775,93.72275,Manipur,Tamenglong,1,746.0
25.273477,91.577794,Meghalaya,East Khasi Hills,1,1279.0
27.218278,88.232472,Sikkim,West Sikkim,1,1241.0
25.097997,92.355972,Meghalaya,East Jaintia Hills,1,115.0
26.886415509972803,88.6175295698654,,,0,173.0
25.091766699267087,93.1902076107828,,,0,941.0
22.256492469274445,92.87254916056456,,,0,547.0
24.991602683546883,91.602151270598,,,0,12.0
25.652,94.03,Nagaland,Kohima,1,1593.0
27.527194,88.603222,Sikkim,North Sikkim,1,1490.0
23.93361111,92.67388889,Mizoram,Kolasib,1,213.0
27.369630103347536,93.5532546799169,,,0,1354.0
25.511080052683056,94.0647766375402,,,0,2161.0
27.788389,93.526528,Arunachal Pradesh,Kurung Kumey,1,722.0
25.256259,91.868197,Meghalaya,East Khasi Hills,1,978.0
24.54298829618592,94.30042300429784,,,0,997.0
23.310167,93.311889,Mizoram,Champhai,1,1505.0
23.075575,93.315376,Mizoram,Champhai,1,1108.0
23.643814400518536,93.44387325781688,,,0,1071.0
26.62411404789908,95.23576884111831,,,0,962.0
23.14046,93.343507,Mizoram,Champhai,1,1172.0
23.396903829478497,92.55248726823744,,,0,527.0
23.702056,92.993222,Mizoram,Aizawl,1,890.0
25.68981810103573,91.3291226494571,,,0,1222.0
26.437583726262105,95.16738962177502,,,0,1267.0
25.786861,94.446,Nagaland,Phek,1,1096.0
27.38417925146713,91.71103477845662,,,0,1311.0
24.013044,92.920237,Mizoram,Aizawl,1,1069.0
23.552783892945573,93.51500354653976,,,0,1312.0
25.18498993902712,92.79185938879814,,,0,1107.0
24.12,93.58,Manipur,Churachandpur,1,1002.0
23.785944,93.154137,Mizoram,Champhai,1,716.0
23.689256,93.192172,Mizoram,Champhai,1,1197.0
25.04881285648321,92.19022293595948,,,0,17.0
28.109824589556258,96.3526863105318,,,0,2534.0
25.629,93.855,Nagaland,Peren,1,1354.0
25.53,93.72,Nagaland,Peren,1,1205.0
28.23153,96.54272,Arunachal Pradesh,Anjaw,1,1668.0
24.32685551671961,92.44512255128386,,,0,109.0
25.00275801013776,93.39186749109167,,,0,587.0
27.172444,88.386972,Sikkim,South Sikkim,1,1771.0
24.22527778,92.97777778,Mizoram,Aizawl,1,668.0
23.217324,92.99812,Mizoram,Serchhip,1,1082.0
24.183717,92.798909,Mizoram,Aizawl,1,743.0
26.99249659038718,95.62665212992589,,,0,1694.0
27.756511,93.417861,Arunachal Pradesh,Kra Daadi,1,1056.0
25.22,93.29,Assam,Dima Hasao,1,884.0
23.73027778,92.76861111,Mizoram,Aizawl,1,728.0
25.475852646446697,94.45695371412606,,,0,1161.0
23.93395,92.65928,Mizoram,Aizawl,1,201.0
25.113475,92.350506,Meghalaya,East Jaintia Hills,1,258.0
25.18103933574224,92.61303530229922,,,0,1428.0
28.167982,95.431764,Arunachal Pradesh,East Siang,1,463.0
24.32,93.76,Manipur,Bishnupur,1,887.0
27.86772842176938,96.22942177993792,,,0,231.0
23.56233889,93.11890833,Mizoram,Kolasib,1,816.0
27.768557982549204,94.51533708933884,,,0,306.0
25.504641629189138,90.96245494842844,,,0,624.0
26.099975,91.876625,Assam,Kamrup,1,94.0
25.53664217360524,93.1545978791395,,,0,288.0
25.50478461273712,92.69203031477956,,,0,601.0
23.71111111,92.87861111,Mizoram,Aizawl,1,592.0
27.279889,88.436472,Sikkim,South Sikkim,1,571.0
25.200398345774627,94.5971669496328,,,0,2183.0
24.58239901249007,92.45798235657404,,,0,22.0
24.37580551021069,93.77928522982782,,,0,808.0
27.184208973643557,95.99982607452878,,,0,1236.0
27.362028,92.244028,Arunachal Pradesh,West Kameng,1,1581.0
27.11357248389034,95.96055587092684,,,0,992.0
26.184315625352607,93.51935928246743,,,0,1035.0
23.60861111,92.8096,Mizoram,Aizawl,1,498.0
23.07859,92.870544,Mizoram,Lunglei,1,421.0
25.8562406345054,93.8729692733,,,0,164.0
25.078449891171648,93.71232519421204,,,0,1397.0
25.133863208129743,92.4852356507148,,,0,128.0
25.81678,92.71878,Assam,West Karbi Anglong,1,205.0
25.842358,94.702953,Nagaland,Kiphire,1,1814.0
23.93194444,92.65222222,Mizoram,Kolasib,1,214.0
25.159469,91.528337,Meghalaya,East Khasi Hills,1,44.0
23.76077858669749,92.45427829568764,,,0,314.0
25.434999665700047,93.60000637868808,,,0,881.0
25.30904114593235,94.66068210284202,,,0,1535.0
27.371806,88.677167,Sikkim,East Sikkim,1,2572.0
24.209473,92.27134,Tripura,North Tripura,1,135.0
25.060088,92.807089,Assam,Dima Hasao,1,186.0
27.440892333264507,88.23903806714425,,,0,3197.0
24.56261684359301,93.91743983262914,,,0,770.0
25.535252937070453,93.5593591818162,,,0,442.0
24.158371276649888,93.1376672681411,,,0,876.0
25.273217,91.609962,Meghalaya,East Khasi Hills,1,399.0
24.032231709188057,93.3911484788575,,,0,1821.0
27.48610260461146,93.7129065544718,,,0,981.0
28.256434,95.57515,Arunachal Pradesh,Lower Dibang Valley,1,462.0
23.348700955992623,92.29790192567988,,,0,134.0
24.639361,93.659444,Manipur,Noney,1,808.0
26.535556,94.788056,Nagaland,Longleng,1,1025.0
26.88647537222904,94.45566945793696,,,0,92.0
27.34675,93.018528,Arunachal Pradesh,East Kameng,1,780.0
27.14837859470908,92.71155165179358,,,0,839.0
27.441361,92.117417,Arunachal Pradesh,West Kameng,1,2548.0
25.688011,91.658069,Meghalaya,West Khasi Hills,1,1032.0
25.828558,94.239531,Nagaland,Kohima,1,734.0
25.72404743275397,95.00259447049169,,,0,2728.0
24.83111717520355,93.32950434522336,,,0,686.0
24.455645770896176,94.42402576563882,,,0,188.0
27.449173198638672,92.8354192113124,,,0,1477.0
25.390145,91.87196,Meghalaya,East Khasi Hills,1,1569.0
27.35333333,88.61666667,Sikkim,East Sikkim,1,1722.0
25.203954513731983,92.61791001390172,,,0,1552.0
27.758611,93.997222,Arunachal Pradesh,Lower Subansiri,1,426.0
26.785722,95.071889,Nagaland,Mon,1,863.0
28.162497,95.441244,Arunachal Pradesh,East Siang,1,484.0
26.085333,94.49025,Nagaland,Zunheboto,1,1498.0
23.77342080998603,94.1217038839442,,,0,230.0
24.459852736187013,93.5011467013393,,,0,1341.0
24.94695345968365,90.94087686238204,,,0,11.0
22.579611,92.870552,Mizoram,Lawngtlai,1,983.0
27.589612497970062,93.49967787869502,,,0,2072.0
24.641417,93.596611,Manipur,Noney,1,1073.0
23.788722,92.837833,Mizoram,Aizawl,1,622.0
25.684410822684335,90.26443705388375,,,0,392.0
28.32253422200929,95.2611720977384,,,0,2119.0
27.72187526076322,88.46821349211935,,,0,4605.0
24.83636,94.37622,Manipur,Kamjong,1,1439.0
27.26934824578403,92.89109317389752,,,0,377.0
26.00867557666847,92.76028681186892,,,0,71.0
27.306861,88.368444,Sikkim,South Sikkim,1,1954.0
25.057903323111518,92.68081382463794,,,0,651.0
25.733348224419547,91.33694039217822,,,0,815.0
25.608,94.146,Nagaland,Kohima,1,1524.0
28.316561794336145,95.38383556074729,,,0,2616.0
26.906307291175008,95.226028837862,,,0,603.0
26.26175,95.103444,Nagaland,Noklak,1,1294.0
22.933441,92.708267,Mizoram,Lunglei,1,820.0
23.805313,92.592663,Mizoram,Mamit,1,523.0
25.522768,91.892701,Meghalaya,East Khasi Hills,1,1837.0
27.077978607984623,92.26120933755818,,,0,2273.0
26.79010647629098,94.28931274777548,,,0,99.0
24.06194444,92.59444444,Mizoram,Kolasib,1,51.0
24.36661191598954,93.80971864763686,,,0,777.0
27.213556,88.321833,Sikkim,West Sikkim,1,472.0
22.26135898931151,92.81891813734984,,,0,353.0
28.793279,94.848477,Arunachal Pradesh,Upper Siang,1,1046.0
23.26126111,93.15070556,Mizoram,Aizawl,1,1098.0
22.67,92.56,Mizoram,Lawngtlai,1,471.0
23.297637,92.74119,Mizoram,Serchhip,1,769.0
23.829501,92.736459,Mizoram,Aizawl,1,1263.0
25.701,94.089,Nagaland,Kohima,1,1350.0
25.126222,94.456278,Manipur,Ukhrul,1,1876.0
25.844972,94.328611,Nagaland,Zunheboto,1,904.0
25.721,94.039,Nagaland,Kohima,1,975.0
28.029673505128063,96.364173843101,,,0,1424.0
23.76821,92.539681,Mizoram,Mamit,1,523.0
23.00133869304677,92.56368082344044,,,0,464.0
25.25492596675862,94.18816997760356,,,0,1844.0
25.037833,92.440417,Meghalaya,East Jaintia Hills,1,307.0
23.60753,93.092644,Mizoram,Champhai,1,1005.0
26.4231373,94.3822611,Nagaland,Mokokchung,1,526.0
27.45878947118328,88.27749210535882,,,0,3581.0
25.242,93.14,Assam,Dima Hasao,1,650.0
26.15553353655468,94.7336111760822,,,0,1936.0
28.475200723166324,95.37454994223972,,,0,2545.0
27.65987851112479,93.04280976568894,,,0,784.0
25.1625278,93.0103333,Assam,Dima Hasao,1,591.0
24.45318146265415,94.31307521522258,,,0,607.0
28.006348390037047,93.62110794144093,,,0,689.0
22.743211754973917,93.10300064051914,,,0,376.0
26.72084880613601,94.34933414137753,,,0,109.0
24.557033702589308,94.57029905405231,,,0,529.0
28.23028869366668,95.97520680037478,,,0,2921.0
26.323083,93.093167,Assam,Karbi Anglong,1,99.0
26.46,94.852222,Nagaland,Longleng,1,829.0
25.966581,94.565806,Nagaland,Kiphire,1,1840.0
25.788378,94.96105,Nagaland,Kiphire,1,1977.0
25.529056,91.923722,Meghalaya,East Khasi Hills,1,1748.0
22.31504782775482,92.51436760345932,,,0,191.0
25.721861,94.780667,Nagaland,Phek,1,1496.0
25.139167,93.669444,Manipur,Tamenglong,1,1128.0
25.31800088548824,94.71298976376475,,,0,1645.0
27.700188384016503,92.0406440231462,,,0,3398.0
23.110589932787896,92.96815498406814,,,0,451.0
26.01260952489732,90.50134487449424,,,0,457.0
25.96581616811081,92.1860526697294,,,0,667.0
26.150626183403958,92.17588285230468,,,0,53.0
24.3,93.84,Manipur,Bishnupur,1,835.0
26.99055865232803,88.49724912852925,,,0,953.0
26.417456764416706,94.74775912543603,,,0,984.0
25.06138473406563,93.09650547655365,,,0,249.0
25.51046111,91.70312778,Meghalaya,East Khasi Hills,1,1795.0
27.734427753105926,93.77777185670678,,,0,1673.0
26.758579647891946,92.90045521036411,,,0,74.0
26.171972,92.002611,Assam,Kamrup,1,80.0
27.05066971797234,95.79074195547304,,,0,1637.0
24.993,93.161583,Assam,Cachar,1,189.0
25.220764,91.187,Meghalaya,South West Khasi Hills,1,457.0
