latitude,longitude,elevation,slope_angle,label
25.605559,93.898552,1577.0,29.5,1
25.66667,94.10972,1425.0,13.43,1
23.308769,92.862258,1032.0,16.65,1
23.754359,92.690207,689.0,25.82,1
25.813064,94.971453,1761.0,27.92,1
22.563525482714912,92.77366314279396,475.0,23.79,0
28.007812527509884,95.5402480086721,148.0,1.8,0
26.175722,95.030222,826.0,25.54,1
25.81193484313888,91.74636583726084,590.0,5.79,0
22.25,93.09,1490.0,38.81,1
22.664833829197093,92.78776288797394,611.0,9.08,0
27.246944,88.184833,1639.0,36.12,1
25.39155556,93.11316667,208.0,14.22,1
24.8705,94.589944,817.0,29.64,1
24.526075,93.05379167,107.0,26.62,1
24.00972222,92.76555556,729.0,22.39,1
27.965986160185366,95.75384085540708,156.0,0.74,0
27.188273709363777,94.04864900432344,91.0,3.13,0
26.9411597454034,88.35156543433513,1001.0,22.13,0
27.963658101337813,88.43722461721507,4955.0,29.23,0
25.634,94.255,1080.0,29.19,1
24.60853333,93.41668333,944.0,38.36,1
24.46,92.52,104.0,4.22,1
27.272681096128807,93.63089512846256,1061.0,15.82,0
26.12385782124755,94.91928172434918,1454.0,22.93,0
28.222532762447315,96.61695011471524,2503.0,39.22,0
27.386902623961724,88.88440750099788,3811.0,7.83,0
22.67,92.68,426.0,28.43,1
25.129607702354782,92.50421202043698,688.0,13.86,0
28.825143683982684,96.05278660953525,3479.0,57.36,0
27.670798016861383,88.40583179259677,4016.0,46.38,0
27.476575981293728,88.40598468529326,3415.0,32.35,0
25.887525,94.797508,899.0,34.89,1
27.704028,88.56175,2450.0,29.76,1
24.787526,93.662891,470.0,32.44,1
27.57265148737136,88.97170693243089,4152.0,15.61,0
25.861165668251303,92.2586020196458,763.0,19.59,0
25.32821428977272,93.75778503821802,1501.0,49.33,0
22.91452778,92.89333333,583.0,21.31,1
26.773611,95.077611,997.0,15.52,1
25.09218782774129,91.91785204988582,11.0,4.35,0
27.259694,88.550417,643.0,33.13,1
24.96566801347988,93.30359306727564,156.0,11.71,0
27.92691483269186,93.74924537072836,1659.0,23.42,0
23.54380556,92.70136111,777.0,26.18,1
27.300188,96.010838,262.0,10.2,1
23.270548,92.877577,1087.0,34.27,1
27.43320866817416,93.29256185385589,2657.0,20.65,0
23.587,92.622389,813.0,18.16,1
22.94608473249372,92.63239485294416,118.0,18.27,0
25.87653333,94.13359167,1227.0,24.86,1
23.69472222,92.85972222,937.0,22.83,1
25.43003525435841,90.55930717888955,861.0,8.06,0
23.1124375435176,92.4474084187312,105.0,12.82,0
26.383049202370188,94.3115469313208,242.0,9.14,0
25.544506,92.102033,1298.0,27.96,1
27.54375,88.58475,1593.0,37.96,1
27.381917,88.640333,1689.0,40.44,1
24.038279,93.140945,1037.0,22.59,1
27.281028,88.227667,1290.0,22.41,1
23.811722,92.959917,1333.0,39.28,1
28.257863546891667,95.1395114056078,1340.0,19.4,0
23.62111111,92.72444444,795.0,17.97,1
23.327149161955106,92.92522108016014,861.0,33.99,0
28.201524541218337,94.56760186701467,722.0,29.77,0
27.746911397212244,88.60844307747126,4211.0,53.18,0
27.206653,88.679953,749.0,33.84,1
23.67138889,92.72361111,927.0,35.54,1
25.647514,91.055144,975.0,23.45,1
25.744728492341704,93.0500368653964,189.0,12.23,0
25.62269444,91.16914444,1222.0,6.33,1
27.202087980502583,92.09898844157036,2722.0,35.99,0
24.267658,94.117506,1222.0,26.27,1
27.60695393656379,88.92402279202362,3645.0,40.4,0
25.226046,91.701458,506.0,25.54,1
24.61143150650254,94.22728545099504,1101.0,33.76,0
25.086499549121545,92.13509848126382,16.0,2.76,0
27.45526591365277,92.47651072321844,1763.0,23.59,0
24.96884536274076,91.28648052725636,16.0,2.53,0
23.708217,92.761489,823.0,38.27,1
23.201281,92.735108,761.0,28.37,1
25.09089640576974,91.7527922017472,15.0,1.46,0
27.37475,88.782889,3896.0,30.87,1
26.95266,93.44166,154.0,14.76,1
26.454943591192382,95.1177960856307,1945.0,34.27,0
26.775944,95.072583,1008.0,17.85,1
25.311458,94.058922,1065.0,18.29,1
28.10098184605217,94.52253267434791,1047.0,18.89,0
22.870518,92.703873,516.0,22.47,1
22.785034,92.834671,660.0,46.14,1
25.13271341761122,92.77319240179146,885.0,26.4,0
24.914778,94.242583,1419.0,27.96,1
27.263194,88.377139,1576.0,31.38,1
24.3147285705156,92.29026237573083,46.0,0.8,0
25.319936265627927,92.29668192187192,1166.0,3.5,0
23.51975,92.579556,800.0,28.54,1
23.959278,93.123558,1379.0,30.85,1
26.235639,94.213417,388.0,17.5,1
28.52825400933601,95.31777411451402,2390.0,22.61,0
26.034806,94.519889,1860.0,46.5,1
24.187212,92.633859,199.0,13.84,1
25.602,94.427,838.0,22.13,1
25.563544191273568,92.64917753926792,624.0,15.36,0
25.36320912559415,92.2577072752928,1251.0,7.77,0
25.568056,91.737944,1710.0,11.51,1
26.98226142739906,93.10620529839916,337.0,11.21,0
24.970298554373088,93.90526515289451,841.0,1.48,0
27.161444,88.410556,1569.0,34.12,1
24.608129500117613,93.0542646433568,105.0,18.9,0
26.002188,94.623681,2022.0,2.66,1
25.73651061885046,91.96229428315492,1079.0,13.19,0
28.1915,95.225917,352.0,27.93,1
25.318206,94.091428,1213.0,28.09,1
28.073482783939166,93.8539508962602,1765.0,14.37,0
25.671,94.217,796.0,20.66,1
28.21825395743225,95.38477025776366,1182.0,32.5,0
27.017107292561683,88.66058728990593,1439.0,26.71,0
27.15479534332226,96.01206833040202,1458.0,21.25,0
22.494249394492144,93.24930704947818,815.0,21.83,0
25.545722,91.520556,1674.0,1.46,1
27.900716389222183,93.82373269664156,1930.0,36.23,0
25.49551944,91.49585278,1584.0,18.18,1
27.378444,88.541667,1767.0,31.18,1
25.110417,93.791806,750.0,22.96,1
28.003118598606328,96.50746941206164,2239.0,32.82,0
27.39305556,88.63527778,1570.0,38.02,1
26.704905252746222,92.57296868961946,73.0,0.74,0
25.42275258260419,92.40061870106751,1190.0,4.4,0
27.448716961305177,93.18406105823364,1978.0,15.59,0
25.295881,91.071747,411.0,21.34,1
27.20190550954193,89.08233440656153,1966.0,13.75,0
24.51,93.12,731.0,29.41,1
27.4286029865697,88.40362930647429,2704.0,42.04,0
25.502583,94.661194,1607.0,32.26,1
28.244256,95.920559,2625.0,38.11,1
26.21287482489917,92.7019143227214,64.0,5.33,0
24.93516673159039,94.68648916605726,770.0,3.43,0
27.412111,88.627083,1402.0,25.58,1
26.69061436074036,94.91932641194305,1197.0,14.4,0
25.85396759364839,92.06692159072335,753.0,7.98,0
27.666124382411592,95.07099060535268,112.0,1.33,0
25.19949763008363,92.65542844200006,1205.0,12.85,0
27.43353195386273,93.1952903927341,2172.0,28.83,0
24.849270089148973,94.45683174777048,733.0,33.62,0
26.98236408751489,88.47918266029956,524.0,9.82,0
25.236319545623388,94.33974347113708,1625.0,26.66,0
27.752611,94.7175,380.0,29.58,1
25.62415465203494,93.6453908799696,306.0,2.37,0
25.222501,91.714409,525.0,34.01,1
27.872722,93.456306,807.0,29.91,1
27.539094253269383,88.76698571998278,4610.0,56.32,0
23.71446389,92.71146389,988.0,29.93,1
28.12475199744216,95.88750247057348,837.0,25.99,0
26.11266667,91.85388889,188.0,25.44,1
28.359553,95.948576,729.0,52.04,1
26.220506,94.550504,1374.0,40.92,1
25.694,94.107,1423.0,14.69,1
25.907417,94.429519,1101.0,28.55,1
25.96962905193168,93.86539866830732,147.0,1.31,0
25.88692,92.61347,440.0,15.66,1
27.95098002678424,95.58612918139474,134.0,2.78,0
23.65888889,92.72861111,847.0,24.15,1
24.025542,92.91546,1033.0,40.14,1
23.04044884354253,92.41605815442864,344.0,29.92,0
27.728472,88.551667,2665.0,32.99,1
23.388585,93.2446,696.0,54.16,1
23.86222222,92.83666667,239.0,19.45,1
22.29,93.08,954.0,27.04,1
23.499418,92.905021,972.0,17.92,1
24.80487108210901,94.26489968320554,948.0,21.47,0
22.63450094787502,93.06856693299812,879.0,11.89,0
25.126361,93.901333,1727.0,27.16,1
25.320828047830098,91.1524467235944,526.0,7.67,0
28.0181951998087,95.73500926402846,160.0,1.19,0
25.662,94.108,1391.0,10.1,1
27.21525,88.402278,2026.0,24.63,1
24.35,92.84,326.0,18.82,1
24.16461190082828,91.98058934556929,46.0,4.77,0
27.589,91.873194,2813.0,7.65,1
25.91448512176618,92.39392216035124,683.0,11.98,0
22.92292804929731,93.2836443212577,954.0,15.11,0
22.94515622919216,92.62249159935048,76.0,0.46,0
26.62197883066708,95.2751826377152,1044.0,24.25,0
24.605209959386183,93.81120698011752,770.0,1.6,0
27.122052701605185,88.58526978864185,1862.0,23.04,0
26.155,91.798167,86.0,13.88,1
24.78571840700368,94.00429296258544,1090.0,21.63,0
25.29725,93.630083,1294.0,28.92,1
26.18122951984129,92.25531618211797,62.0,7.97,0
26.625556,94.970833,356.0,26.04,1
23.841713,92.911476,1138.0,34.79,1
25.444167,93.425528,416.0,26.06,1
24.62913321915566,93.87728204382792,774.0,2.53,0
22.6277763069152,92.34953459018004,99.0,11.06,0
28.119989206752088,96.68394797625434,1621.0,22.51,0
27.41310347828926,93.95009427730264,712.0,28.25,0
26.89262754163758,88.18994314897716,1605.0,2.84,0
25.57255,91.828833,1326.0,40.86,1
23.306654,92.707482,426.0,30.58,1
25.01781885074528,93.90056707815178,1088.0,17.36,0
23.74150833,92.70785833,888.0,38.0,1
22.60183695985433,92.82027914150795,729.0,19.08,0
27.51803021433569,88.40387973888944,2533.0,33.26,0
25.414028,94.58,1522.0,26.24,1
23.207082,92.509726,735.0,10.99,1
24.58122339908072,93.94121246936386,774.0,1.53,0
25.71896558857698,90.89495642696244,637.0,14.48,0
24.599425,93.30004722,520.0,23.6,1
25.79570889429036,91.32203283530126,179.0,16.95,0
27.96098200725668,95.77579591094768,147.0,1.05,0
25.317628,94.070336,1076.0,28.27,1
27.477877728292576,92.86236614528272,1768.0,23.97,0
25.066024116244048,93.89236325231768,1836.0,9.64,0
25.356361,92.004972,905.0,29.83,1
22.630764183218805,92.7570824495412,381.0,30.07,0
27.34550330371794,92.68985454915628,1807.0,14.19,0
25.420397948632942,94.79301950273197,2211.0,15.35,0
27.143343,95.743034,562.0,32.43,1
24.600231,93.695483,1106.0,28.58,1
25.346964,94.198264,1745.0,31.96,1
23.34352830340389,92.54727028252228,463.0,16.69,0
22.66,92.855003,980.0,25.49,1
23.801624,92.960437,1244.0,27.66,1
25.792278481752657,95.13695893503242,2726.0,40.67,0
25.422535,92.989119,210.0,9.04,1
25.27525347533909,93.79301352834908,1515.0,14.48,0
25.13056554134344,91.94700417012818,19.0,1.46,0
25.08609159673557,93.48456549383896,445.0,5.91,0
28.309975,95.952909,1405.0,46.79,1
23.329548853124017,92.4381925092841,559.0,4.62,0
25.060389,94.535472,1584.0,26.62,1
24.012306,91.451778,67.0,7.39,1
25.309111,93.470694,1597.0,16.09,1
25.105108,93.621136,1091.0,17.8,1
25.016266076494016,93.80788388189158,2173.0,24.31,0
22.2868745503606,93.25296872223431,1138.0,27.01,0
25.077361,93.611028,1049.0,8.59,1
27.00542786722335,93.96679624035714,83.0,0.74,0
22.15,92.99,635.0,40.43,1
24.503011759724256,94.38617676677922,391.0,18.07,0
25.6742792203038,91.34253221339834,1410.0,15.77,0
24.91349357273369,93.0158986248236,67.0,4.11,0
25.07935878056165,93.5408221574816,1289.0,1.73,0
25.001497287152265,91.20831806484436,6.0,1.72,0
25.092840443145416,93.73166742730608,1718.0,35.69,0
23.3228,92.862406,946.0,20.4,1
22.97955473584051,92.52574397994329,121.0,8.0,0
27.204556,88.647222,662.0,45.65,1
23.31637,92.854172,895.0,21.95,1
25.50368056,91.72342222,1748.0,4.5,1
25.663303,91.1347,1128.0,27.37,1
23.403243595872425,92.53122212843968,667.0,23.35,0
25.30022495218263,92.98299152064156,303.0,28.54,0
23.373277076136542,93.5922499753769,1045.0,23.01,0
27.31852018850088,93.94882927335102,429.0,32.45,0
23.598139,92.599111,1010.0,24.87,1
25.552992,90.814503,503.0,25.04,1
25.675,94.075,1399.0,12.35,1
24.60067222,93.37223056,854.0,22.65,1
26.86830902953561,88.46902410462337,194.0,6.33,0
22.691,92.841003,905.0,52.61,1
27.123889,88.319778,408.0,30.04,1
24.84,93.91,806.0,22.3,1
25.20390224676183,93.516548325982,1076.0,33.58,0
24.96280242689149,93.95293742444387,876.0,23.63,0
26.949664159518868,88.34124512699243,919.0,14.63,0
26.31769234127093,91.53781433843662,46.0,0.0,0
26.46497812180943,91.89463333250796,60.0,1.13,0
25.06136540666257,92.13645138819189,17.0,1.39,0
27.16993889,88.51481944,473.0,29.24,1
22.51,92.74,625.0,12.15,1
25.542806,92.096972,1308.0,24.35,1
25.83990158086901,93.88705599788958,448.0,31.93,0
23.7297625783982,91.96551472034226,218.0,4.16,0
25.99557089656109,91.75178538065845,416.0,14.7,0
23.83675,92.916556,1124.0,24.08,1
26.974544231888085,88.17771451661784,1502.0,40.41,0
26.2394701767992,91.54825232593048,49.0,2.96,0
27.547111,88.602667,1718.0,36.09,1
27.4165657330776,88.43881773429798,2514.0,48.46,0
25.44874139552288,94.33585774007152,1340.0,16.12,0
25.91151331946345,91.03185463071527,66.0,3.11,0
25.43990733459028,93.654689728727,1206.0,27.36,0
25.355286946635555,93.77567715946432,1261.0,23.49,0
25.971736,94.576933,1839.0,35.33,1
23.2747,92.647873,651.0,35.54,1
23.832916,93.301888,1237.0,25.78,1
24.19,94.2,787.0,25.99,1
26.264066182386543,94.00282753442391,111.0,3.27,0
27.627371002869747,94.80994528210648,111.0,2.29,0
25.5275,91.918861,1775.0,15.85,1
22.324342051949014,92.47518554800416,137.0,25.47,0
22.29,92.63,116.0,14.44,1
23.613722,92.851889,1066.0,24.92,1
25.45903056,90.70813333,185.0,18.74,1
27.58308494211765,92.7478088500148,1490.0,29.92,0
26.82211049372446,94.92573768997993,301.0,13.01,0
27.70289863908397,94.88622723502372,123.0,0.82,0
26.46549606925366,94.7329588104366,562.0,19.66,0
23.4785,92.7043,981.0,7.66,1
25.5407188,94.1334216,1705.0,22.1,1
27.44671691103393,88.86627882633258,3981.0,24.75,0
24.26297222,92.69216667,521.0,43.72,1
28.45542958998189,94.95447035760024,2126.0,32.05,0
27.592091607028017,95.14765119348698,107.0,0.0,0
25.481567451824752,92.59059590192209,745.0,1.39,0
23.98,93.55,809.0,9.13,1
26.205583,91.963222,70.0,15.23,1
27.40237575610549,88.0783881088199,3834.0,8.49,0
23.54055556,92.71638889,906.0,20.01,1
25.24180074625001,93.76649179348595,1821.0,11.47,0
26.30528300459961,91.80407908555198,49.0,3.56,0
27.87548391119429,88.81780894498955,5038.0,39.93,0
25.03024047144645,93.09681063389758,380.0,11.96,0
25.879364427857844,90.2876846078661,59.0,0.74,0
27.12344167,88.24483889,460.0,40.41,1
25.287361,94.528472,1142.0,29.72,1
23.9529423599168,92.57490572668172,364.0,21.5,0
23.56472023605632,93.02056194399346,679.0,24.92,0
22.31934914308642,92.39565297337543,431.0,23.11,0
26.55160397452944,93.33016239002173,408.0,11.59,0
22.86439280926875,93.11243536059376,477.0,19.7,0
24.950139,93.481278,908.0,40.92,1
25.48510082235456,94.32037192166965,2022.0,24.6,0
24.60002222,93.37166389,863.0,15.63,1
23.860167,93.194778,912.0,32.32,1
25.18556583402854,94.40163939421402,1359.0,24.13,0
25.706892986346823,91.3650126560868,849.0,24.63,0
24.43208492763691,94.4470091196646,174.0,3.49,0
25.269239588203817,93.70998121710328,757.0,30.9,0
22.33,92.63,112.0,10.44,1
23.089111,92.555168,167.0,19.47,1
27.299135,96.010349,301.0,20.81,1
27.648662226664268,88.45162354723405,2995.0,63.2,0
24.11775125929765,92.05077260508116,104.0,8.52,0
22.58672745762644,93.10429354458144,979.0,18.84,0
28.72289153990276,95.82429124239528,2447.0,50.62,0
22.96825076955409,92.55663006530958,575.0,24.39,0
22.08,92.65,145.0,4.85,1
25.159,93.712056,1042.0,12.04,1
23.48961089695322,92.49223862171826,634.0,32.49,0
25.282313642370504,93.90181126704935,1086.0,19.14,0
27.12142197769348,88.73844244018905,2953.0,32.94,0
23.529815704065587,93.57154285274278,1218.0,28.26,0
28.60537706026558,94.46520744813968,3562.0,22.46,0
26.556,94.680167,644.0,14.57,1
28.518337272912103,95.62502603921207,1474.0,32.71,0
25.288472,93.489611,1496.0,35.38,1
25.208593,91.742294,733.0,37.67,1
27.844158231694458,88.54430155153938,3811.0,20.76,0
24.919917,94.567111,1188.0,33.41,1
24.506028345486968,94.02505199391284,816.0,9.51,0
25.82536524692379,94.65425053954792,1633.0,17.99,0
25.137,93.018,742.0,7.57,1
27.6937190740628,88.48397345631129,4242.0,13.13,0
23.322777488504222,92.9699128539863,1485.0,24.91,0
25.916527,94.461248,1769.0,34.11,1
23.30374,92.672816,553.0,9.65,1
22.05634228663871,93.20744448051391,986.0,26.63,0
28.96644024192931,95.7279407233133,2693.0,22.77,0
23.271163283331088,93.42990325072066,1398.0,23.56,0
25.74993133896637,90.23932621193136,217.0,12.66,0
24.96060951166256,94.69424508574824,1549.0,59.11,0
25.033628,92.439331,349.0,32.25,1
22.75980438303588,93.16161902897451,985.0,14.86,0
27.452375859145512,88.33225034267,2333.0,52.87,0
23.69361111,92.7225,869.0,38.67,1
27.946449586979657,96.63318104515731,1822.0,27.74,0
26.732306,95.055722,949.0,27.74,1
26.561861,94.686611,638.0,14.28,1
25.15492435105494,94.65947853251618,2309.0,16.98,0
26.117194,94.336972,1037.0,43.39,1
22.841455,92.891235,530.0,23.74,1
27.19113346184559,95.55764645468264,595.0,33.36,0
28.25897,96.54433,1693.0,44.66,1
28.053678016901102,94.04226806031755,1389.0,14.39,0
25.096333,93.61925,1152.0,33.83,1
27.57341633043233,88.71254830026754,3094.0,41.65,0
25.388056,94.550083,943.0,16.09,1
23.73611111,92.75130556,902.0,32.78,1
26.20261,91.14528,37.0,6.07,1
23.53083333,92.73055556,986.0,28.37,1
27.240444,93.064361,817.0,17.87,1
25.438495,91.862917,1668.0,42.11,1
25.756889,94.478472,796.0,36.08,1
27.56111111,88.65452778,1412.0,28.72,1
28.309981080860243,96.41192240197684,3485.0,47.31,0
25.445423660360728,94.40544724832216,846.0,21.16,0
23.97072789941075,94.15888727805763,353.0,26.9,0
27.7231,93.9587,575.0,29.1,1
27.42834115404137,92.6307642340289,1759.0,32.67,0
24.09007745053779,93.40299358465752,736.0,15.65,0
24.439842,94.184347,1455.0,32.85,1
28.20891146480427,95.06319394113208,1395.0,18.91,0
28.088359432977423,95.48809905568592,177.0,3.48,0
25.386381661684368,92.3608247308828,1257.0,4.14,0
23.471041,92.85503,1076.0,31.32,1
23.00052509935724,92.5262504260302,262.0,26.48,0
27.47027372439561,94.66132043488278,100.0,2.23,0
24.10861091490736,93.69366108889912,1276.0,26.11,0
25.091851846927504,91.47488969445288,6.0,3.1,0
23.50882222,93.09170278,685.0,25.62,1
25.828928,94.898075,1687.0,40.88,1
26.765172196900643,95.1961949991826,1113.0,32.1,0
27.7011314569953,88.88857679089458,4373.0,39.88,0
25.766346835606143,93.25688849761876,168.0,5.15,0
27.156944,88.230778,1485.0,27.09,1
26.711639,95.014944,726.0,25.0,1
25.078165077064124,92.56271415838393,537.0,17.94,0
28.509013430254456,95.60862840268284,2116.0,27.67,0
23.4052539163104,92.57601902858086,303.0,17.83,0
27.230706302608866,92.48324120774836,1847.0,9.24,0
22.660692,92.855602,980.0,26.7,1
25.315444,94.504417,1378.0,17.93,1
24.8155,94.572222,920.0,13.54,1
26.35248167502108,91.95694997399134,52.0,0.0,0
28.18327637199974,96.3814794661062,2290.0,44.03,0
25.62436709374657,93.63758315825356,358.0,18.91,0
25.936056,94.216444,1173.0,24.55,1
27.01647503834413,93.79989366817917,92.0,0.52,0
27.18822222,88.56238889,468.0,23.75,1
23.89083333,92.92055556,1045.0,20.61,1
25.667,94.051,1408.0,37.67,1
25.809861,94.428972,1218.0,21.46,1
24.17120846148604,92.8507632328978,390.0,15.09,0
23.302106,92.649524,730.0,21.27,1
23.08240064822669,92.62844743313798,390.0,26.66,0
24.066822,92.893593,1003.0,12.38,1
24.334825836514245,92.3609937097324,92.0,10.09,0
25.076963028412752,93.10080584048208,499.0,40.03,0
25.058833,94.55125,1775.0,25.76,1
26.53740067589177,94.26974662300124,260.0,5.98,0
24.18372222,92.94961111,456.0,25.83,1
28.711525528168742,95.98762140767614,2116.0,33.08,0
26.759167,95.110972,918.0,21.65,1
25.1638056,93.010861,596.0,25.06,1
26.378844907425474,95.10801696763218,2121.0,22.47,0
25.227063,91.691293,482.0,24.2,1
25.98733847326205,91.6995785219786,436.0,21.62,0
25.597614,91.153233,1143.0,11.22,1
26.182583,94.263361,1033.0,12.88,1
24.479302552794937,94.4119437072456,228.0,0.74,0
22.496,92.975998,839.0,43.05,1
24.32,93.75,849.0,22.39,1
24.039139,92.106944,136.0,7.49,1
22.07161175966697,93.05995523045576,563.0,25.11,0
23.49,92.70555556,1034.0,35.47,1
23.32522222,92.70047222,371.0,20.74,1
27.445927352383848,93.95675810941792,1276.0,36.61,0
27.137667,88.342694,1215.0,40.61,1
23.733083,92.675611,770.0,34.24,1
23.970444,92.927167,1222.0,6.81,1
26.473675928948573,95.12707185387131,2166.0,16.58,0
27.11452838096616,88.59063056866535,1842.0,8.3,0
25.662561593295926,94.95128628068156,1998.0,29.82,0
24.839722,94.224944,1203.0,40.67,1
24.253234340045445,92.74632833481654,63.0,2.22,0
25.116350877576725,91.60707083655548,17.0,2.12,0
24.814386,94.32344,1241.0,34.2,1
23.667553,92.89259,372.0,21.92,1
23.449827,92.8599,777.0,11.03,1
28.16129356449873,95.67093482609766,204.0,0.82,0
26.158193,91.755807,59.0,10.76,1
26.0641,91.889136,79.0,19.32,1
26.58988178577464,95.29712857510148,742.0,15.4,0
22.7819479754096,92.37331597031654,95.0,12.65,0
23.962278,93.035309,1022.0,33.22,1
23.193468,92.734849,793.0,25.84,1
26.254505487558216,93.45252134221263,827.0,22.32,0
26.037575,94.589138,1234.0,35.14,1
23.890777537628296,91.19373730336424,7.0,2.79,0
24.798,93.736,1151.0,33.06,1
23.47,92.7215,1096.0,21.28,1
25.671,94.14,1300.0,20.72,1
22.49,93.01,1173.0,40.42,1
23.474611,93.241556,890.0,30.79,1
25.56663056,91.91370556,1530.0,10.26,1
24.940583,94.008889,819.0,4.94,1
24.21,93.29,986.0,37.33,1
25.112858585356463,94.18625748321074,1423.0,33.11,0
23.09561111,93.20786389,1000.0,20.64,1
28.28665309133114,96.32035491187813,2722.0,36.03,0
25.146989617753302,93.57183541019783,833.0,26.28,0
22.96703,92.925728,775.0,16.57,1
25.46246270849145,93.9175016805426,1043.0,21.17,0
25.167444,93.735472,777.0,31.15,1
27.03511411369224,88.48394771620792,710.0,34.12,0
24.676779197140576,92.8307117992402,25.0,1.79,0
25.188611,94.520917,1485.0,20.43,1
25.57596247920251,91.4456532138526,1649.0,7.36,0
25.584328694393065,92.61072767255162,722.0,9.23,0
25.443417,93.421444,416.0,14.9,1
23.75161678540592,93.22867914781143,734.0,19.04,0
27.965819,94.293672,234.0,25.74,1
24.97682516766969,93.27181734967184,193.0,24.91,0
25.131994654406835,92.54151731073786,160.0,18.21,0
24.40334546822084,92.44588520754226,55.0,9.62,0
25.646219,94.0334861,1596.0,35.24,1
25.032119,92.462636,69.0,36.16,1
27.08696769394714,89.02017574756809,2128.0,34.92,0
26.061861,92.147889,110.0,22.05,1
26.129722,94.019194,257.0,36.76,1
24.22,93.2,819.0,41.77,1
24.11,93.32,636.0,32.66,1
26.0038,93.9873,531.0,15.2,1
25.728650106773987,90.537525091282,240.0,16.96,0
25.358220915627587,92.90707116058802,492.0,10.81,0
27.60527305707605,88.8042425088235,4746.0,22.05,0
23.420362818351045,92.54146841447805,478.0,17.31,0
24.80592,93.23789,186.0,38.35,1
24.03686627133509,93.71721156652173,1150.0,17.07,0
25.38163333,90.06033889,82.0,9.39,1
25.914742557539867,92.7928881202143,75.0,1.61,0
24.170329,92.641325,137.0,4.78,1
23.251004,92.63667,749.0,9.18,1
27.50418602908336,94.1926303333568,308.0,28.95,0
25.736,94.012,986.0,12.38,1
27.162391996867505,96.08693987504591,880.0,0.52,0
23.972027,93.014893,752.0,28.96,1
24.717684692291584,92.36197391992572,18.0,0.51,0
24.199185,92.992094,268.0,41.01,1
23.415,92.7375,1090.0,17.64,1
24.225991189563427,93.70434610023727,1182.0,23.37,0
25.047444,92.409156,67.0,31.75,1
27.096444,88.433375,887.0,30.58,1
23.206413,92.632701,549.0,17.03,1
25.6291966,94.10177,1495.0,30.96,1
24.99521947693085,91.40746871846136,8.0,1.8,0
26.95704005346744,88.66852642225317,294.0,5.18,0
24.4259,93.13580556,524.0,10.7,1
24.628361,93.604917,902.0,26.68,1
25.265389,94.541472,1261.0,28.52,1
23.03016667,92.67336111,307.0,36.57,1
22.798575822316973,92.70939340398893,491.0,20.69,0
27.576373198073025,92.43798912687603,3197.0,21.73,0
25.65835,91.177014,1156.0,16.49,1
27.55525,88.647556,1730.0,36.11,1
26.582861,95.020306,523.0,11.26,1
22.41,93.02,1264.0,18.96,1
23.00117897539188,92.57253301681992,231.0,24.99,0
27.3305,88.215639,1504.0,29.3,1
26.204865114619967,92.3490367930634,60.0,3.17,0
23.788666,93.386139,1309.0,20.2,1
27.403722,92.141056,1968.0,31.71,1
26.351485749169164,95.35369612901911,1848.0,35.19,0
23.195522,92.90062,861.0,27.43,1
28.11108127814703,96.63230107868668,2125.0,32.18,0
24.284759009306107,93.24413421877674,287.0,5.86,0
22.85619915595313,93.35886360266144,1039.0,12.72,0
24.985389,93.49275,1059.0,5.92,1
23.464394,92.855608,1073.0,22.12,1
26.09326478140303,93.6539872630344,273.0,8.03,0
24.15,94.1,1049.0,24.48,1
23.109925,93.20970833,1095.0,23.48,1
25.79408558510422,92.86034056400774,89.0,3.91,0
28.520563996049884,95.91725626763946,1826.0,27.18,0
27.22122778,88.735475,1263.0,27.82,1
25.854840364308576,93.90291252151904,243.0,6.64,0
25.21,93.31,870.0,21.23,1
24.56062778,93.18938889,110.0,10.52,1
27.97474972039614,95.8056066882036,151.0,1.64,0
25.705716352155623,93.44137541051208,281.0,4.13,0
27.5840439848107,92.7274278820053,2090.0,24.42,0
25.210246085326936,94.78388805131203,1691.0,9.49,0
23.173258,92.611929,793.0,15.49,1
27.510250957667733,93.1186130810692,1219.0,31.7,0
25.566,94.26,1852.0,19.6,1
24.870028,94.588778,823.0,30.58,1
25.165028,92.388056,420.0,37.71,1
25.291626969884355,94.37469504268452,1281.0,27.02,0
24.725331563869368,94.58619620899042,245.0,2.9,0
26.685462397479306,94.25271872616018,107.0,3.84,0
25.65975,94.747083,1714.0,29.26,1
25.540056,91.314142,1513.0,12.67,1
28.509,95.177639,699.0,27.08,1
27.493622271246505,93.743973640641,1123.0,24.88,0
23.381533,92.854115,863.0,21.94,1
27.62097179985297,88.42586303774648,3064.0,30.63,0
25.924,92.50939,348.0,27.43,1
27.291083,93.796806,574.0,26.69,1
27.779240529956496,94.89395594590026,415.0,10.34,0
25.434979657412608,94.2191948762578,1319.0,35.36,0
26.966813877637648,88.1780190621262,1442.0,21.09,0
24.944083,94.538667,1533.0,23.38,1
28.16017733147291,95.54873118384774,267.0,3.79,0
23.32871975022381,93.59104352557098,574.0,20.48,0
26.219030408569463,90.60505902533932,30.0,2.08,0
26.05925,94.251972,1474.0,29.88,1
23.60972222,92.80027778,427.0,25.4,1
27.3612903598491,93.5993102127529,1916.0,15.79,0
24.82121344347224,92.39546324887188,18.0,0.74,0
25.029437269987284,93.88225371022588,1422.0,19.15,0
27.302389,93.055833,1144.0,26.28,1
25.28319363448507,92.28843743888268,892.0,18.53,0
